Index,Link,Price,Condition,Year,Papers,Box,Brand,Model,Reference,Movement,Dimensions,Gender,SKU,Case,Bracelet,Crystal,Dial Color,Features,Missed Prices,Condition Category
3092,https://www.chronext.com/rolex/day-date/228396tbr/V26005,148780,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Day-Date 40,228396TBR,Automatic,40mm,Unisex,V26005,Platinum,Platinum,Sapphire,Blue,"['Day Date', 'Diamonds', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 148,780",Unworn - New
3093,https://www.chronext.com/hublot/classic-fusion/520-co-1180-co/V19469,15540,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Chronograph Ceramic King Gold Bracelet,520.CO.1180.CO,Automatic,45mm,Male,V19469,Ceramic,Ceramic Rose Gold,Sapphire,Black,"['Date', 'Small Second', 'Minute', 'Hour', 'Chronograph']","USD 15,540",Unworn - New
3094,https://www.chronext.com/hublot/classic-fusion/568-nx-897v-nx-1204/V19481,13300,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Titanium Purple Diamonds Bracelet,568.NX.897V.NX.1204,Automatic,38mm,Male,V19481,Titanium,Titanium,Sapphire,Violet,"['Date', 'Diamonds', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3095,https://www.chronext.com/zenith/captain/22-2141-691-01-m2140/U4557,31200,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Captain Date Moonphases,22.2141.691/01.M2140,Automatic,40mm,Male,U4557,Rose Gold,Rose Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Moonphase', 'Minute', 'Hour']","USD 31,200",Unworn - New
3096,https://www.chronext.com/blancpain/villeret/6104-1127-95a/V21355,7270,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Blancpain,Villeret Ultraplate,6104-1127-95A,Automatic,29mm,Female,V21355,Stainless Steel,Leather,Sapphire,White,"['Screw Down Crown', 'Minute', 'Hour', 'Central Second']","USD 7,270",Unworn - New
3097,https://www.chronext.com/rolex/lady-datejust/279165/V17710,41120,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Lady-Datejust 28,279165,Automatic,28mm,Female,V17710,Rose Gold,Rose Gold,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 41,120",Unworn - New
3098,https://www.chronext.com/omega/constellation/131-10-29-20-05-001/V14904,5010,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Constellation Manhatten,131.10.29.20.05.001,Automatic,29mm,Female,V14904,Stainless Steel,Stainless Steel,Sapphire,Mother of Pearl,"['Date', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 5,010",Unworn - New
3099,https://www.chronext.com/rolex/datejust/126283rbr/V17723,22710,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 36,126283RBR,Automatic,36mm,Unisex,V17723,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 22,710",Unworn - New
3100,https://www.chronext.com/breguet/reine-de-naples/8928br-8d-j20-dd00/U4470,49720,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breguet,Reine de Naples,8928BR/8D/J20/DD00,Automatic,33mm,Female,U4470,Rose Gold,Rose Gold,Sapphire,Pavé,"['Diamonds', 'Minute', 'Hour']","USD 49,720",Unworn - New
3101,https://www.chronext.com/blancpain/villeret/6651-3642-mmb/V21382,29730,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Blancpain,Villeret Ultraplate,6651-3642-MMB,Automatic,40mm,Male,V21382,Red Gold,Red Gold,Sapphire,White,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3102,https://www.chronext.com/rolex/lady-datejust/279178/V17737,31920,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Lady-Datejust 28,279178,Automatic,28mm,Female,V17737,Yellow Gold,Yellow Gold,Sapphire,Silver,"['Date', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 31,920",Unworn - New
3103,https://www.chronext.com/breguet/reine-de-naples/8918bb-58-j20-d000/U4462,48140,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breguet,Reine de Naples,8918BB/58/J20/D000,Automatic,37mm,Female,U4462,White Gold,White Gold,Sapphire,Mother of Pearl,"['Diamonds', 'Minute', 'Hour']","USD 48,140",Unworn - New
3104,https://www.chronext.com/rolex/datejust/278341rbr/V15179,18250,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278341RBR,Automatic,31mm,Female,V15179,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Rose,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 18,250",Unworn - New
3105,https://www.chronext.com/breguet/reine-de-naples/8908bb-52-j20-d000/U4458,48140,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breguet,Reine de Naples Power Reserve,8908BB/52/J20/D000,Automatic,37mm,Female,U4458,White Gold,White Gold,Sapphire,Mother of Pearl,"['Diamonds', 'Minute', 'Hour']","USD 48,140",Unworn - New
3106,https://www.chronext.com/rolex/datejust/278341rbr/V15183,18250,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278341RBR,Automatic,31mm,Female,V15183,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,White,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 18,250",Unworn - New
3107,https://www.chronext.com/rolex/datejust/278341rbr/V15188,19370,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278341RBR,Automatic,31mm,Female,V15188,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Brown,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 19,370",Unworn - New
3108,https://www.chronext.com/rolex/datejust/278341rbr/V15190,20900,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278341RBR,Automatic,31mm,Female,V15190,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Brown,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 20,900",Unworn - New
3109,https://www.chronext.com/breguet/marine/5817br-z2-rm0/U4449,28940,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breguet,Marine,5817BR/Z2/RM0,Automatic,39mm,Unisex,U4449,Rose Gold,Rose Gold,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Minute', 'Hour', 'Central Second']","USD 28,940",Unworn - New
3110,https://www.chronext.com/breguet/marine/5817ba-12-am0/U4447,26480,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Breguet,Marine,5817BA/12/AM0,Automatic,39mm,Unisex,U4447,Yellow Gold,Yellow Gold,Sapphire,Silver,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Minute', 'Hour', 'Central Second']","USD 26,480",Unworn - New
3111,https://www.chronext.com/rolex/datejust/278343rbr/V15201,23690,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278343RBR,Automatic,31mm,Female,V15201,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 23,690",Unworn - New
3112,https://www.chronext.com/rolex/datejust/278343rbr/V15208,19090,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278343RBR,Automatic,31mm,Female,V15208,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 19,090",Unworn - New
3113,https://www.chronext.com/chanel/premiere/h5313/V21135,3530,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chanel,Première Rock,H5313,Quartz,23.6mm,Female,V21135,Stainless Steel,Stainless Steel / Leather,Sapphire,Mother of Pearl,"['Minute', 'Hour']","USD 3,530",Unworn - New
3114,https://www.chronext.com/rolex/datejust/278383rbr/V15236,27310,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278383RBR,Automatic,31mm,Female,V15236,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Mother of Pearl,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 27,310",Unworn - New
3115,https://www.chronext.com/rolex/datejust/278275/V15245,42520,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278275,Automatic,31mm,Female,V15245,Rose Gold,Rose Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 42,520",Unworn - New
3116,https://www.chronext.com/ulysse-nardin/executive/243-00-3-43/S4460,7570,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Ulysse Nardin,Executive Dual Time,243-00-3/43,Automatic,43mm,Male,S4460,Ceramic Steel,Rubber,Sapphire,Blue,"['Date', 'Second Timezone', 'Screw Down Crown', 'Small Second', 'Water Resistant', 'Minute', 'Hour']","USD 7,570",Unworn - New
3117,https://www.chronext.com/bulgari/lucea/102689/V19874,9240,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Bulgari,Lucea,102689,Automatic,33mm,Female,V19874,Stainless Steel,Stainless Steel Rose Gold,Sapphire,Brown,"['Date', 'Diamonds', 'Minute', 'Hour', 'Central Second']","USD 9,240",Unworn - New
3118,https://www.chronext.com/rolex/datejust/278241/V15277,17180,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 31,278241,Automatic,31mm,Female,V15277,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']",,Unworn - New
3119,https://www.chronext.com/hublot/big-bang/411-ox-1180-rx-1704/U4382,43710,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Unico,411.OX.1180.RX.1704,Automatic,45mm,Male,U4382,Rose Gold,Rubber,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']","USD 43,710",Unworn - New
3120,https://www.chronext.com/cartier/panthere/wgpn0012/V21564,33270,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Panthère,WGPN0012,Quartz,25mm,Female,V21564,Yellow Gold,Yellow Gold,Sapphire,Silver,"['Minute', 'Hour']","USD 33,270",Unworn - New
3121,https://www.chronext.com/cartier/tortue/hpi00779/S7885,130570,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Tortue,HPI00779,Manual Wind,39mm,Female,S7885,White Gold,White Gold,Mineral glass,Silver,"['Diamonds', 'Water Resistant', 'Minute', 'Hour']","USD 130,570",Unworn - New
3122,https://www.chronext.com/hublot/big-bang/411-nx-1170-rx-0904/U4373,58090,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Big Bang Unico Titanium Jewellery,411.NX.1170.RX.0904,Automatic,45mm,Male,U4373,Titanium,Rubber,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']","USD 58,090",Unworn - New
3123,https://www.chronext.com/omega/constellation/131-20-25-60-08-001/V19938,4450,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Constellation Manhattan,131.20.25.60.08.001,Quartz,25mm,Female,V19938,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Yellow,"['Minute', 'Hour']",,Unworn - New
3124,https://www.chronext.com/rolex/datejust/126284rbr/V15325,20760,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 36,126284RBR,Automatic,36mm,Unisex,V15325,Stainless Steel White Gold,Stainless Steel,Sapphire,Silver,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 20,760",Unworn - New
3125,https://www.chronext.com/omega/constellation/131-20-28-60-13-001/V19951,4750,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Constellation Manhattan,131.20.28.60.13.001,Quartz,28mm,Female,V19951,Stainless Steel Rose Gold,Stainless Steel Rose Gold,Sapphire,Brown,"['Minute', 'Hour']",,Unworn - New
3126,https://www.chronext.com/rolex/day-date/128238/V18153,82540,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Day-Date 36,128238,Automatic,36mm,Unisex,V18153,Yellow Gold,Yellow Gold,Sapphire,Pavé,"['Day Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 82,540",Unworn - New
3127,https://www.chronext.com/rolex/datejust/126284rbr/V15335,23130,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Rolex,Datejust 36,126284RBR,Automatic,36mm,Unisex,V15335,Stainless Steel White Gold,Stainless Steel,Sapphire,Blue,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second', 'Chronometer']","USD 23,130",Unworn - New
3128,https://www.chronext.com/omega/constellation/131-20-29-20-52-002/V19970,9300,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,Constellation Manhattan,131.20.29.20.52.002,Automatic,29mm,Female,V19970,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,Silver,"['Date', 'Diamonds', 'Magnetic Shielding', 'Minute', 'Hour', 'Central Second', 'Chronometer', 'Co-Axial']",,Unworn - New
3129,https://www.chronext.com/blancpain/villeret/6615-3615-55b/V21333,113040,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Blancpain,Villeret Shakudō,6615-3615-55B,Manual Wind,45mm,Male,V21333,Red Gold,Leather,Sapphire,Multicolor,"['Screw Down Crown', 'Minute', 'Hour']","USD 113,040",Unworn - New
3130,https://www.chronext.com/blancpain/villeret/6605-1127-mmb/V21373,8850,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Blancpain,Villeret Ultraplate,6605-1127-MMB,Manual Wind,40mm,Male,V21373,Stainless Steel,Stainless Steel,Sapphire,White,"['Power Reserve Indicator', 'Minute', 'Hour']","USD 8,850",Unworn - New
3131,https://www.chronext.com/jaeger-lecoultre/rendez-vous/3448130/V21668,14600,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Rendez-Vous Night & Day,3448130,Automatic,34mm,Female,V21668,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Day / Night Indicator', 'Diamonds', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3132,https://www.chronext.com/hublot/classic-fusion/548-ox-1180-ox/U4259,26570,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion Chronograph,548.OX.1180.OX,Automatic,42mm,Male,U4259,Rose Gold,Rose Gold,Sapphire,Black,"['Minute', 'Hour', 'Chronograph']","USD 26,570",Unworn - New
3133,https://www.chronext.com/jaeger-lecoultre/rendez-vous/3468110/V21670,10100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Rendez-Vous Night & Day,3468110,Automatic,29mm,Female,V21670,Stainless Steel,Stainless Steel,Sapphire,Mother of Pearl,"['Day / Night Indicator', 'Diamonds', 'Minute', 'Hour', 'Central Second']",,Unworn - New
3134,https://www.chronext.com/glashuette-original/senator/100-14-02-02-14/V20091,8450,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Senator Observer,100-14-02-02-14,Automatic,44mm,Male,V20091,Stainless Steel,Stainless Steel,Sapphire,Grey,"['Date', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']","USD 8,450",Unworn - New
3135,https://www.chronext.com/glashuette-original/senator/100-14-05-02-14/V20117,8450,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Senator Observer,100-14-05-02-14,Automatic,44mm,Male,V20117,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Date', 'Power Reserve Indicator', 'Small Second', 'Minute', 'Hour']","USD 8,450",Unworn - New
3136,https://www.chronext.com/zenith/elite/03-2330-692-01-c714/V18838,4420,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Elite Lady Moonphase,03.2330.692.01.C714,Automatic,33mm,Female,V18838,Stainless Steel,Rubber,Sapphire,Silver,"['Moonphase', 'Small Second', 'Minute', 'Hour']","USD 4,420",Unworn - New
3137,https://www.chronext.com/omega/de-ville/424-20-33-20-05-001/D1230,5400,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Omega,De Ville Prestige Co-Axial,424.20.33.20.05.001,Automatic,32.7mm,Female,D1230,Stainless Steel Yellow Gold,Stainless Steel Yellow Gold,Sapphire,White,"['Date', 'Water Resistant', 'Minute', 'Hour', 'Chronometer', 'Co-Axial']","USD 5,400",Unworn - New
3138,https://www.chronext.com/glashuette-original/seventies/2-39-47-12-12-06/V20128,7270,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Glashütte Original,Seventies Panoramadatum,2-39-47-12-12-06,Automatic,40mm,Male,V20128,Stainless Steel,Rubber,Sapphire,Grey,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Minute', 'Hour', 'Central Second']","USD 7,270",Unworn - New
3139,https://www.chronext.com/hublot/classic-fusion/565-cx-1210-vr-1204/U4235,10520,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,565.CX.1210.VR.1204,Automatic,38mm,Unisex,U4235,Ceramic,Calf Leather,Sapphire,Transparent,"['Diamonds', 'Minute', 'Hour']","USD 10,520",Unworn - New
3140,https://www.chronext.com/zenith/chronomaster/18-2041-400-76-c795/V18859,14560,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Chronomaster El Primero Legend of Cohiba,18.2041.400.76.C795,Automatic,42mm,Male,V18859,Rose Gold,Rubber,Sapphire,Brown,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']","USD 14,560",Unworn - New
3141,https://www.chronext.com/zenith/chronomaster/51-2080-4061-69-r576/V18867,8550,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Zenith,Chronomaster El Primero Open,51.2080.4061.69.R576,Automatic,42mm,Male,V18867,Stainless Steel Rose Gold,Rubber,Sapphire,Silver,"['Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Tachymeter', 'Minute', 'Hour', 'Chronograph']","USD 8,550",Unworn - New
3142,https://www.chronext.com/jaeger-lecoultre/rendez-vous/3462491/V15628,14070,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Rendez-Vous Night & Day,3462491,Automatic,29mm,Female,V15628,Red Gold,Leather,Sapphire,White,"['Day / Night Indicator', 'Diamonds', 'Minute', 'Hour', 'Central Second']","USD 14,070",Unworn - New
3143,https://www.chronext.com/blancpain/fifty-fathoms/5100-1127-nata/V20180,6680,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Blancpain,Fifty Fathoms Bathyscaphe,5100-1127-NATA,Automatic,38mm,Unisex,V20180,Stainless Steel,Textile,Sapphire,White,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 6,680",Unworn - New
3144,https://www.chronext.com/jaeger-lecoultre/rendez-vous/3533490/V15636,52000,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Jaeger-LeCoultre,Rendez-Vous Moon,3533490,Automatic,39mm,Unisex,V15636,White Gold,Textile,Sapphire,Blue,"['Diamonds', 'Moonphase', 'Minute', 'Hour']",,Unworn - New
3145,https://www.chronext.com/hublot/king-power/701-oe-0128-gr-1704/S3504,45580,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,King Power Unico,701.OE.0128.GR.1704,Automatic,48mm,Male,S3504,Rose Gold,Rubber,Sapphire,Transparent,"['Date', 'Diamonds', 'Luminescent Hands', 'Luminescent Indexes', 'Power Reserve Indicator', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 45,580",Unworn - New
3146,https://www.chronext.com/hublot/classic-fusion/581-ox-1180-rx/S3492,12100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,581.OX.1180.RX,Quartz,33mm,Female,S3492,Rose Gold,Rubber,Sapphire,Transparent,"['Date', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 12,100",Unworn - New
3147,https://www.chronext.com/tudor/heritage/70330n/V15683,3330,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tudor,Heritage Chrono,70330N,Automatic,42mm,Male,V15683,Stainless Steel,Textile,Sapphire,Black,"['Date', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Small Second', 'Minute', 'Hour', 'Chronograph']","USD 3,330",Unworn - New
3148,https://www.chronext.com/cartier/hypnose/hpi01050/V21514,167100,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Cartier,Hypnose,HPI01050,Quartz,37.8mm,Unisex,V21514,White Gold,White Gold,Sapphire,Pavé,"['Diamonds', 'Minute', 'Hour']","USD 167,100",Unworn - New
3149,https://www.chronext.com/tudor/glamour/55003/V15696,3530,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Tudor,Glamour Date,55003,Automatic,36mm,Unisex,V15696,Stainless Steel,Stainless Steel Yellow Gold,Sapphire,Gold,"['Date', 'Diamonds', 'Screw Down Crown', 'Minute', 'Hour', 'Central Second']","USD 3,530",Unworn - New
3150,https://www.chronext.com/ulysse-nardin/diver/3203-190-3-12/V18919,7570,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Ulysse Nardin,Diver Lady Diver,3203-190-3/12,Automatic,40mm,Female,V18919,Stainless Steel,Rubber,Sapphire,Black,"['Date', 'Diamonds', 'Luminescent Hands', 'Luminescent Indexes', 'Rotating Bezel', 'Screw Down Crown', 'Small Second', 'Water Resistant', 'Minute', 'Hour']","USD 7,570",Unworn - New
3151,https://www.chronext.com/chronoswiss/regulateur/ch-8325-bkbk/V20229,6580,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chronoswiss,Régulateur Flying Regulator Jumping Hour,CH-8325-BKBK,Automatic,40mm,Male,V20229,DLC Coated Steel,Leather / Textile,Sapphire,Black,"['Jumping Hour', 'Regulator', 'Small Second', 'Minute', 'Hour']","USD 6,580",Unworn - New
3152,https://www.chronext.com/hublot/classic-fusion/521-ox-2610-ox/S3470,34260,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,521.OX.2610.OX,Automatic,45mm,Male,S3470,Rose Gold,Rose Gold,Sapphire,Silver,"['Date', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 34,260",Unworn - New
3153,https://www.chronext.com/hublot/classic-fusion/511-nx-9010-nx-3704/S3441,63800,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,511.NX.9010.NX.3704,Automatic,45mm,Male,S3441,Titanium,Titanium,Sapphire,Pavé,"['Date', 'Diamonds', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 63,800",Unworn - New
3154,https://www.chronext.com/hublot/classic-fusion/511-nx-2610-nx/S3439,7370,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,511.NX.2610.NX,Automatic,45mm,Male,S3439,Titanium,Titanium,Sapphire,Silver,"['Date', 'Water Resistant', 'Minute', 'Hour', 'Central Second']","USD 7,370",Unworn - New
3155,https://www.chronext.com/montblanc/4810/114854/V18988,2550,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,4810 Day Date,114854,Automatic,40mm,Male,V18988,Stainless Steel,Stainless Steel,Sapphire,Silver,"['Day Date', 'Minute', 'Hour', 'Central Second']","USD 2,550",Unworn - New
3156,https://www.chronext.com/chanel/j12/h5235/V17079,5010,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chanel,J12 XS,H5235,Quartz,19mm,Female,V17079,Stainless Steel Ceramic,Ceramic,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']","USD 5,010",Unworn - New
3157,https://www.chronext.com/chanel/code-coco/h5144/V17080,3830,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Chanel,Code Coco,H5144,Quartz,38.1mm,Female,V17080,Stainless Steel,Stainless Steel,Sapphire,Black,"['Diamonds', 'Minute', 'Hour']","USD 3,830",Unworn - New
3158,https://www.chronext.com/montblanc/timewalker/116096/V19005,3230,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Montblanc,Timewalker Automatic Chronograph 43 mm,116096,Automatic,43mm,Male,V19005,Stainless Steel,Leather,Sapphire,Black,"['Date', 'Luminescent Hands', 'Luminescent Indexes', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 3,230",Unworn - New
3159,https://www.chronext.com/hublot/classic-fusion/541-ox-1180-ox/S3420,32580,New and unworn. An inspection by our certified watchmakers guarantees authenticity.,2021.0,Original papers,Original box,Hublot,Classic Fusion,541.OX.1180.OX,Automatic,42mm,Male,S3420,Rose Gold,Rose Gold,Sapphire,Black,"['Date', 'Small Second', 'Water Resistant', 'Minute', 'Hour', 'Chronograph']","USD 32,580",Unworn - New
